Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2022-12-23,130.34449768066406,85.25,88.805419921875,234.40541076660156,123.1500015258789
2022-12-27,128.53553771972656,83.04000091552734,86.97418212890625,232.66749572753906,109.0999984741211
2022-12-28,124.59139251708984,81.81999969482422,85.61070251464844,230.281494140625,112.70999908447266
2022-12-29,128.12033081054688,84.18000030517578,88.02913665771484,236.6441192626953,121.81999969482422
2022-12-30,128.4366455078125,84.0,87.81018829345703,235.47569274902344,123.18000030517578
2023-01-03,123.63253021240234,85.81999969482422,88.69595336914062,235.2400360107422,108.0999984741211
2023-01-04,124.90769958496094,85.13999938964844,87.66089630126953,224.9498748779297,113.63999938964844
2023-01-05,123.58309173583984,83.12000274658203,85.78984832763672,218.28285217285156,110.33999633789062
2023-01-06,128.13023376464844,86.08000183105469,86.92440795898438,220.8554229736328,113.05999755859375
2023-01-09,128.65415954589844,87.36000061035156,87.6011734008789,223.00570678710938,119.7699966430664
2023-01-10,129.22744750976562,89.87000274658203,87.99927520751953,224.70440673828125,118.8499984741211
2023-01-11,131.9557647705078,95.08999633789062,91.08452606201172,231.49903869628906,123.22000122070312
2023-01-12,131.87667846679688,95.2699966430664,90.69638061523438,234.1894073486328,123.55999755859375
2023-01-13,133.21115112304688,98.12000274658203,91.68167877197266,234.8963623046875,122.4000015258789
2023-01-17,134.37757873535156,96.05000305175781,90.85562896728516,235.99609375,131.49000549316406
2023-01-18,133.656005859375,95.45999908447266,90.68643188476562,231.53831481933594,128.77999877929688
2023-01-19,133.71530151367188,93.68000030517578,92.60725402832031,227.7285919189453,127.16999816894531
2023-01-20,136.285400390625,97.25,97.55360412597656,235.86842346191406,133.4199981689453
2023-01-23,139.48818969726562,97.5199966430664,99.315185546875,238.18565368652344,143.75
2023-01-24,140.89183044433594,96.31999969482422,97.23512268066406,237.6554718017578,143.88999938964844
2023-01-25,140.22959899902344,97.18000030517578,94.76692199707031,236.25137329101562,144.42999267578125
2023-01-26,142.30543518066406,99.22000122070312,97.05598449707031,243.50750732421875,160.27000427246094
2023-01-27,144.25277709960938,102.23999786376953,98.89718627929688,243.66461181640625,177.89999389648438
2023-01-30,141.35646057128906,100.55000305175781,96.4787368774414,238.31332397460938,166.66000366210938
2023-01-31,142.63162231445312,103.12999725341797,98.36970520019531,243.32095336914062,173.22000122070312
2023-02-01,143.75851440429688,105.1500015258789,99.95214080810547,248.17147827148438,181.41000366210938
2023-02-02,149.08657836914062,112.91000366210938,107.22735595703125,259.8067932128906,188.27000427246094
2023-02-03,152.72427368164062,103.38999938964844,104.28143310546875,253.67005920410156,189.97999572753906
2023-02-06,149.98611450195312,102.18000030517578,102.4103775024414,252.1186065673828,194.75999450683594
2023-02-07,152.87254333496094,102.11000061035156,107.1278305053711,262.71319580078125,196.80999755859375
2023-02-08,150.17391967773438,100.05000305175781,98.89718627929688,261.898193359375,201.2899932861328
2023-02-09,149.13601684570312,98.23999786376953,94.55792236328125,258.8445739746094,207.32000732421875
2023-02-10,149.50230407714844,97.61000061035156,94.12001037597656,258.333984375,196.88999938964844
2023-02-13,152.31398010253906,99.54000091552734,94.15982818603516,266.4050598144531,194.63999938964844
2023-02-14,151.67042541503906,99.69999694824219,94.22949981689453,267.2396545410156,209.25
2023-02-15,153.77919006347656,101.16000366210938,96.4787368774414,265.1036376953125,214.24000549316406
2023-02-16,152.1753387451172,98.1500015258789,95.0555419921875,258.0458679199219,202.0399932861328
2023-02-17,151.02694702148438,97.19999694824219,93.90106201171875,254.0199432373047,208.30999755859375
2023-02-21,146.99755859375,94.58000183105469,91.3532485961914,248.7142791748047,197.3699951171875
2023-02-22,147.4232940673828,95.79000091552734,91.21391296386719,247.5724639892578,200.86000061035156
2023-02-23,147.90838623046875,95.81999969482422,90.45752716064453,250.78143310546875,202.07000732421875
2023-02-24,145.24522399902344,93.5,88.70589447021484,245.31829833984375,196.8800048828125
2023-02-27,146.4431610107422,93.76000213623047,89.4423828125,246.2436065673828,207.6300048828125
2023-02-28,145.9382781982422,94.2300033569336,89.63147735595703,245.51516723632812,205.7100067138672
2023-03-01,143.85922241210938,92.16999816894531,89.9300537109375,242.4145050048828,202.77000427246094
2023-03-02,144.45323181152344,92.12999725341797,91.56224060058594,247.17872619628906,190.89999389648438
2023-03-03,149.52212524414062,94.9000015258789,93.20439147949219,251.29327392578125,197.7899932861328
2023-03-06,152.2941436767578,93.75,94.6773452758789,252.84854125976562,193.80999755859375
2023-03-07,150.08641052246094,93.55000305175781,93.41339874267578,250.171142578125,187.7100067138672
2023-03-08,151.34371948242188,93.91999816894531,93.8015365600586,249.72817993164062,182.0
2023-03-09,149.0865020751953,92.25,91.88072204589844,248.36976623535156,172.9199981689453
2023-03-10,147.01739501953125,90.7300033569336,90.19876098632812,244.69818115234375,173.44000244140625
2023-03-13,148.96771240234375,92.43000030517578,90.67648315429688,249.94473266601562,174.47999572753906
2023-03-14,151.06654357910156,94.87999725341797,93.52287292480469,256.7071838378906,183.25999450683594
2023-03-15,151.4625244140625,96.19999694824219,95.65269470214844,261.28436279296875,180.4499969482422
2023-03-16,154.2939910888672,100.04000091552734,99.8426513671875,271.87591552734375,184.1300048828125
2023-03-17,153.4524688720703,98.94999694824219,101.136474609375,275.05535888671875,180.1300048828125
2023-03-20,155.82850646972656,97.70999908447266,100.7383804321289,267.96807861328125,183.25
2023-03-21,157.68972778320312,100.61000061035156,104.42076873779297,269.4937744140625,197.5800018310547
2023-03-22,156.25421142578125,98.69999694824219,102.8781509399414,268.02716064453125,191.14999389648438
2023-03-23,157.3432159423828,98.70999908447266,105.0975341796875,273.3130187988281,192.22000122070312
2023-03-24,158.65003967285156,98.12999725341797,104.93830108642578,276.1775207519531,190.41000366210938
2023-03-27,156.69970703125,98.04000091552734,101.97248077392578,272.0530700683594,191.80999755859375
2023-03-28,156.0760040283203,97.23999786376953,100.54927825927734,270.9211120605469,189.19000244140625
2023-03-29,159.16485595703125,100.25,100.90756225585938,276.118408203125,193.8800048828125
2023-03-30,160.73898315429688,102.0,100.40994262695312,279.6029968261719,195.27999877929688
2023-03-31,163.25360107421875,103.29000091552734,103.23643493652344,283.7864685058594,207.4600067138672
2023-04-03,164.51097106933594,102.41000366210938,103.86343383789062,282.73321533203125,194.77000427246094
2023-04-04,163.97634887695312,103.94999694824219,104.22171783447266,282.6839904785156,192.5800018310547
2023-04-05,162.12501525878906,101.0999984741211,103.97291564941406,279.8884582519531,185.52000427246094
2023-04-06,163.0160369873047,102.05999755859375,107.90411376953125,287.0348205566406,185.05999755859375
2023-04-10,160.4122772216797,102.16999816894531,105.93354034423828,284.85943603515625,184.50999450683594
2023-04-11,159.194580078125,99.91999816894531,104.84872436523438,278.402099609375,186.7899932861328
2023-04-12,158.50155639648438,97.83000183105469,104.14209747314453,279.05181884765625,180.5399932861328
2023-04-13,163.90704345703125,102.4000015258789,106.9188232421875,285.3023986816406,185.89999389648438
2023-04-14,163.560546875,102.51000213623047,108.35197448730469,281.6603088378906,185.0
2023-04-17,163.580322265625,102.73999786376953,105.46577453613281,284.2786560058594,187.0399932861328
2023-04-18,164.8079376220703,102.30000305175781,104.00276947021484,283.85540771484375,184.30999755859375
2023-04-19,165.95639038085938,104.30000305175781,103.68428802490234,283.9341735839844,180.58999633789062
2023-04-20,164.9861297607422,103.80999755859375,104.78901672363281,281.6307373046875,162.99000549316406
2023-04-21,163.37242126464844,106.95999908447266,104.908447265625,281.2862548828125,165.0800018310547
2023-04-24,163.67933654785156,106.20999908447266,105.46577453613281,277.3586730957031,162.5500030517578
2023-04-25,162.13491821289062,102.56999969482422,103.3558578491211,271.108154296875,160.6699981689453
2023-04-26,162.12501525878906,104.9800033569336,103.2165298461914,290.7458190917969,153.75
2023-04-27,166.72857666015625,109.81999969482422,107.07806396484375,300.0577392578125,160.19000244140625
2023-04-28,167.9858856201172,105.44999694824219,106.82925415039062,302.4496765136719,164.30999755859375
2023-05-01,167.8968048095703,102.05000305175781,106.6899185180664,300.7762756347656,161.8300018310547
